Source,Steel type,Initial hardness (HRC) - post quenching,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,204.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,50.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,260,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,48.3
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,315.6,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,43.7
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,371.1,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,40.5
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,426.7,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,37.3
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,482.2,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,31.2
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,537.8,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,26.2
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,593.3,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,23.1
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,648.9,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,17.3
"Grange and Baughman, 1956",AISI-SAE 1026,?,600,704.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,11.7
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,204.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,48.9
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,260,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,45.9
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,315.6,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,42.5
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,371.1,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,39.2
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,426.7,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,33.4
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,482.2,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,28.5
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,537.8,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,22.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,648.9,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,12.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,3600,704.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,8.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,204.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,47.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,260,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,44.7
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,315.6,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,40.9
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,371.1,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,37.1
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,426.7,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,31.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,482.2,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,26.2
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,537.8,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,20.7
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,593.3,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,15.0
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,648.9,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,9.4
"Grange and Baughman, 1956",AISI-SAE 1026,?,14400,704.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,7.0
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,204.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,45.5
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,260,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,43.4
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,315.6,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,40.7
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,371.1,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,34.3
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,426.7,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,28.4
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,482.2,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,23.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,537.8,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,18.7
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,593.3,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,10.9
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,648.9,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,2.6
"Grange and Baughman, 1956",AISI-SAE 1026,?,86400,704.4,0.25,0.79,0.012,0.026,0.11,0,0,0,0,0,0,3.2
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,52.1
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,260,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,49.1
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,44.3
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,40.2
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,37.5
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,30.4
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,25.8
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,593.3,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,22.1
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,15.5
"Grange and Baughman, 1956",AISI-SAE 1030,?,600,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,13.1
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,49.3
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,260,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,45.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,42.2
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,39.4
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,34.0
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,29.0
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,22.4
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,11.7
"Grange and Baughman, 1956",AISI-SAE 1030,?,3600,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,10.2
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,48.3
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,260,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,44.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,40.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,37.3
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,31.3
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,25.6
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,20.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,593.3,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,10.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,8.6
"Grange and Baughman, 1956",AISI-SAE 1030,?,14400,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,7.3
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,204.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,46.8
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,260,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,43.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,315.6,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,40.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,371.1,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,35.4
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,426.7,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,27.8
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,482.2,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,23.3
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,537.8,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,16.1
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,593.3,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,6.5
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,648.9,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,0.9
"Grange and Baughman, 1956",AISI-SAE 1030,?,86400,704.4,0.31,0.57,0.008,0.025,0.09,0.02,0.02,0,0,0,0,2.3
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,52.3
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,260,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,50.4
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,46.8
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,44.3
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,38.6
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,33.4
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,28.4
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,25.5
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,20.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,600,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,15.0
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,51.5
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,260,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,48.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,46.4
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,41.7
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,36.1
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,30.7
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,26.1
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,21.2
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,16.5
"Grange and Baughman, 1956",AISI-SAE 1035,?,3600,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,12.4
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,50.0
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,260,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,48.3
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,44.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,39.2
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,33.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,28.8
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,23.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,18.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,13.1
"Grange and Baughman, 1956",AISI-SAE 1035,?,14400,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,8.6
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,204.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,49.1
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,260,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,47.0
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,315.6,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,43.7
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,371.1,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,36.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,426.7,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,31.2
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,482.2,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,24.9
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,537.8,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,20.7
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,593.3,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,14.8
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,648.9,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,9.2
"Grange and Baughman, 1956",AISI-SAE 1035,?,86400,704.4,0.36,0.74,0.019,0.03,0.24,0.02,0.02,0.01,0,0,0,5.0
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,204.4,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,51.5
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,260,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,49.0
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,315.6,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,46.0
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,371.1,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,41.5
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,426.7,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,37.0
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,482.2,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,32.5
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,537.8,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,28.0
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,593.3,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,22.2
"Grange and Baughman, 1956",AISI-SAE 1038,?,3600,648.9,0.39,0.75,0.048,0.043,0.18,0,0,0,0,0,0,18.2
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,53.2
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,260,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,51.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,48.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,44.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,40.0
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,35.1
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,30.7
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,27.7
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,24.1
"Grange and Baughman, 1956",AISI-SAE 1040,?,600,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,20.0
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,52.6
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,260,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,50.4
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,47.6
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,42.8
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,37.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,33.0
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,28.3
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,24.6
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,20.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,3600,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,16.3
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,51.0
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,260,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,49.5
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,46.5
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,41.2
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,35.4
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,30.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,26.5
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,22.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,17.3
"Grange and Baughman, 1956",AISI-SAE 1040,?,14400,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,12.6
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,50.6
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,260,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,48.5
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,44.9
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,38.4
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,33.0
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,27.8
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,24.1
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,18.7
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,14.0
"Grange and Baughman, 1956",AISI-SAE 1040,?,86400,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0,0,0,10.4
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,204.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,55.2
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,260,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,53.6
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,315.6,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,50.0
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,371.1,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,46.5
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,426.7,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,42.0
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,482.2,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,36.6
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,537.8,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,32.1
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,593.3,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,28.4
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,648.9,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,23.6
"Grange and Baughman, 1956",AISI-SAE 1042,?,600,704.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,17.9
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,204.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,54.5
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,260,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,51.9
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,315.6,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,48.9
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,371.1,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,44.7
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,426.7,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,39.6
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,482.2,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,34.2
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,537.8,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,29.5
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,593.3,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,24.7
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,648.9,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,19.2
"Grange and Baughman, 1956",AISI-SAE 1042,?,3600,704.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,13.5
"Grange and Baughman, 1956",AISI-SAE 1042,?,14400,204.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0,0,0,53.2
